game_id,date,season,game_type,opponent,venue,result,fg2_made,fg3_made,fg_att,ft_att,ft_made,fg_made,total_points,fg_pct,ft_pct
29901144,2000-04-14,1999-00,RS,SAC,Home,W,12,1,21,6,4,13,31,61.9,66.7
29901159,2000-04-16,1999-00,RS,MIN,Home,W,7,0,18,11,11,7,25,38.9,100.0
29901171,2000-04-18,1999-00,RS,DAL,Away,L,6,1,20,1,1,7,16,35.0,100.0
29901185,2000-04-19,1999-00,RS,SAS,Away,L,7,2,21,4,3,9,23,42.9,75.0
49900007,2000-04-23,1999-00,PO,SAC,Home,W,0,0,0,2,1,0,1,,50.0
49900016,2000-04-27,1999-00,PO,SAC,Home,W,0,0,0,6,5,0,5,,83.3
49900024,2000-04-30,1999-00,PO,SAC,Away,L,0,0,0,9,7,0,7,,77.8
49900028,2000-05-02,1999-00,PO,SAC,Away,L,0,0,0,8,6,0,6,,75.0
49900039,2000-05-05,1999-00,PO,SAC,Home,W,0,0,0,2,2,0,2,,100.0
49900055,2000-05-07,1999-00,PO,PHX,Home,W,0,0,0,10,8,0,8,,80.0
49900056,2000-05-10,1999-00,PO,PHX,Home,W,0,0,0,4,3,0,3,,75.0
49900057,2000-05-12,1999-00,PO,PHX,Away,W,0,0,0,13,9,0,9,,69.2
49900058,2000-05-14,1999-00,PO,PHX,Away,L,0,0,0,6,3,0,3,,50.0
49900059,2000-05-16,1999-00,PO,PHX,Home,W,0,0,0,4,4,0,4,,100.0
49900069,2000-05-20,1999-00,PO,POR,Home,W,0,0,0,7,5,0,5,,71.4
49900070,2000-05-22,1999-00,PO,POR,Home,L,0,0,0,8,7,0,7,,87.5
49900071,2000-05-26,1999-00,PO,POR,Away,W,0,0,0,2,2,0,2,,100.0
49900072,2000-05-28,1999-00,PO,POR,Away,W,0,0,0,7,6,0,6,,85.7
49900073,2000-05-30,1999-00,PO,POR,Home,L,0,0,0,9,8,0,8,,88.9
49900074,2000-06-02,1999-00,PO,POR,Away,L,0,0,0,6,3,0,3,,50.0
49900075,2000-06-04,1999-00,PO,POR,Home,W,0,0,0,12,6,0,6,,50.0
49900083,2000-06-07,1999-00,PO,IND,Home,W,0,0,0,2,2,0,2,,100.0
49900084,2000-06-09,1999-00,PO,IND,Home,W,0,0,0,0,0,0,0,,
49900086,2000-06-14,1999-00,PO,IND,Away,W,0,0,0,0,0,0,0,,
49900087,2000-06-16,1999-00,PO,IND,Away,L,0,0,0,0,0,0,0,,
49900088,2000-06-19,1999-00,PO,IND,Home,W,0,0,0,9,8,0,8,,88.9
20000012,2000-10-31,2000-01,RS,POR,Away,W,4,0,11,6,6,4,14,36.4,100.0
20000019,2000-11-01,2000-01,RS,UTA,Home,L,8,1,21,13,12,9,31,42.9,92.3
20000047,2000-11-04,2000-01,RS,VAN,Away,W,8,1,20,4,3,9,22,45.0,75.0
20000049,2000-11-05,2000-01,RS,LAC,Home,W,4,2,14,7,7,6,21,42.9,100.0
20000058,2000-11-07,2000-01,RS,HOU,Away,L,6,1,16,1,0,7,15,43.8,0.0
20000068,2000-11-08,2000-01,RS,SAS,Away,L,14,1,31,1,1,15,32,48.4,100.0
20000098,2000-11-12,2000-01,RS,HOU,Home,W,11,1,29,15,12,12,37,41.4,80.0
20000108,2000-11-14,2000-01,RS,DEN,Home,W,11,1,23,6,6,12,31,52.2,100.0
20000124,2000-11-16,2000-01,RS,SAC,Away,W,8,1,23,12,12,9,31,39.1,100.0
20000140,2000-11-18,2000-01,RS,DEN,Away,L,7,3,25,10,9,10,32,40.0,90.0
20000147,2000-11-19,2000-01,RS,CHI,Home,W,8,0,22,9,6,8,22,36.4,66.7
20000168,2000-11-22,2000-01,RS,GSW,Home,W,11,2,19,4,3,13,31,68.4,75.0
20000180,2000-11-24,2000-01,RS,MIN,Home,W,11,1,20,5,4,12,29,60.0,80.0
20000198,2000-11-27,2000-01,RS,LAC,Away,W,8,2,19,7,7,10,29,52.6,100.0
20000206,2000-11-28,2000-01,RS,IND,Home,W,8,3,24,12,12,11,37,45.8,100.0
20000222,2000-11-30,2000-01,RS,SEA,Away,L,6,0,16,5,5,6,17,37.5,100.0
20000230,2000-12-01,2000-01,RS,SAS,Home,W,14,2,31,10,9,16,43,51.6,90.0
20000246,2000-12-03,2000-01,RS,DAL,Home,W,14,1,28,9,7,15,38,53.6,77.8
20000258,2000-12-05,2000-01,RS,PHI,Home,W,14,1,28,5,5,15,36,53.6,100.0
20000267,2000-12-06,2000-01,RS,GSW,Away,L,16,2,35,13,13,18,51,51.4,100.0
20000280,2000-12-08,2000-01,RS,SEA,Home,L,8,0,25,5,3,8,19,32.0,60.0
20000297,2000-12-10,2000-01,RS,DET,Home,W,9,2,21,2,2,11,26,52.4,100.0
20000309,2000-12-12,2000-01,RS,MIL,Home,L,5,3,31,7,6,8,25,25.8,85.7
20000320,2000-12-13,2000-01,RS,POR,Away,L,13,0,25,13,9,13,35,52.0,69.2
20000334,2000-12-15,2000-01,RS,VAN,Home,W,6,1,18,2,2,7,17,38.9,100.0
20000347,2000-12-17,2000-01,RS,TOR,Away,W,13,1,29,11,11,14,40,48.3,100.0
20000352,2000-12-19,2000-01,RS,MIA,Away,W,9,0,24,8,5,9,23,37.5,62.5
20000373,2000-12-21,2000-01,RS,HOU,Away,W,19,1,26,6,4,20,45,76.9,66.7
20000379,2000-12-22,2000-01,RS,DAL,Away,W,11,1,20,10,10,12,35,60.0,100.0
20000397,2000-12-25,2000-01,RS,POR,Home,L,9,0,20,14,11,9,29,45.0,78.6
20000420,2000-12-28,2000-01,RS,PHX,Away,W,9,3,19,11,11,12,38,63.2,100.0
20000434,2000-12-30,2000-01,RS,LAC,Away,W,5,2,18,2,1,7,17,38.9,50.0
20000456,2001-01-03,2000-01,RS,UTA,Home,W,11,2,24,4,3,13,31,54.2,75.0
20000484,2001-01-07,2000-01,RS,LAC,Home,L,10,0,24,8,7,10,27,41.7,87.5
20000519,2001-01-12,2000-01,RS,CLE,Home,W,8,2,25,11,10,10,32,40.0,90.9
20000529,2001-01-13,2000-01,RS,UTA,Away,L,8,0,24,12,11,8,27,33.3,91.7
20000545,2001-01-15,2000-01,RS,VAN,Home,W,10,0,24,8,6,10,26,41.7,75.0
20000571,2001-01-19,2000-01,RS,HOU,Home,W,11,1,22,5,4,12,29,54.5,80.0
20000583,2001-01-21,2000-01,RS,MIA,Home,L,12,1,27,8,7,13,34,48.1,87.5
20000599,2001-01-23,2000-01,RS,SEA,Away,L,4,1,19,13,10,5,21,26.3,76.9
20000616,2001-01-26,2000-01,RS,NJN,Home,W,8,2,20,5,4,10,26,50.0,80.0
20000629,2001-01-28,2000-01,RS,NYK,Away,L,11,1,27,11,8,12,33,44.4,72.7
20000641,2001-01-30,2000-01,RS,CLE,Away,W,12,0,26,26,23,12,47,46.2,88.5
20000651,2001-01-31,2000-01,RS,MIN,Away,L,5,1,17,12,11,6,24,35.3,91.7
20000666,2001-02-02,2000-01,RS,CHH,Home,W,15,0,30,14,14,15,44,50.0,100.0
20000682,2001-02-04,2000-01,RS,SAC,Home,W,8,0,26,11,10,8,26,30.8,90.9
20000702,2001-02-07,2000-01,RS,PHX,Home,W,12,1,26,7,5,13,32,50.0,71.4
20000710,2001-02-13,2000-01,RS,NJN,Away,W,12,2,25,10,8,14,38,56.0,80.0
20000723,2001-02-14,2000-01,RS,PHI,Away,L,6,1,13,4,3,7,18,53.8,75.0
20000739,2001-02-16,2000-01,RS,CHH,Away,W,8,0,17,10,9,8,25,47.1,90.0
20000753,2001-02-18,2000-01,RS,IND,Away,L,13,0,28,9,7,13,33,46.4,77.8
20000767,2001-02-20,2000-01,RS,DAL,Away,W,5,0,16,10,9,5,19,31.2,90.0
20000828,2001-02-28,2000-01,RS,DEN,Away,L,14,2,28,6,4,16,38,57.1,66.7
20000852,2001-03-03,2000-01,RS,VAN,Away,W,8,0,16,5,4,8,20,50.0,80.0
20000860,2001-03-04,2000-01,RS,GSW,Home,W,9,0,15,5,4,9,22,60.0,80.0
20000871,2001-03-06,2000-01,RS,GSW,Away,W,6,1,17,15,14,7,29,41.2,93.3
20000884,2001-03-07,2000-01,RS,TOR,Home,W,11,0,34,7,7,11,29,32.4,100.0
20000896,2001-03-09,2000-01,RS,SAS,Home,L,16,0,33,8,6,16,38,48.5,75.0
20000936,2001-03-15,2000-01,RS,DET,Away,W,15,1,28,7,6,16,39,57.1,85.7
20000942,2001-03-16,2000-01,RS,WAS,Away,W,10,1,18,4,3,11,26,61.1,75.0
20000958,2001-03-18,2000-01,RS,ORL,Away,W,5,0,17,7,6,5,16,29.4,85.7
20000965,2001-03-19,2000-01,RS,ATL,Away,L,10,0,22,9,7,10,27,45.5,77.8
20000981,2001-03-21,2000-01,RS,MIL,Away,L,4,0,15,7,5,4,13,26.7,71.4
20001059,2001-04-01,2000-01,RS,NYK,Home,L,0,0,4,0,0,0,0,0.0,
20001121,2001-04-10,2000-01,RS,PHX,Home,W,7,0,14,8,6,7,20,50.0,75.0
20001136,2001-04-12,2000-01,RS,MIN,Home,W,14,0,24,3,2,14,30,58.3,66.7
20001162,2001-04-15,2000-01,RS,POR,Home,W,9,0,21,10,7,9,25,42.9,70.0
20001177,2001-04-17,2000-01,RS,DEN,Home,W,6,1,13,13,11,7,26,53.8,84.6
40000005,2001-04-22,2000-01,PO,POR,Home,W,0,0,0,12,9,0,9,,75.0
40000015,2001-04-26,2000-01,PO,POR,Home,W,0,0,0,10,8,0,8,,80.0
40000022,2001-04-29,2000-01,PO,POR,Away,W,0,0,0,6,4,0,4,,66.7
40000043,2001-05-06,2000-01,PO,SAC,Home,W,0,0,0,11,9,0,9,,81.8
40000049,2001-05-08,2000-01,PO,SAC,Home,W,0,0,0,10,9,0,9,,90.0
40000050,2001-05-11,2000-01,PO,SAC,Away,W,0,0,0,19,16,0,16,,84.2
40000051,2001-05-13,2000-01,PO,SAC,Away,W,0,0,0,19,17,0,17,,89.5
40000069,2001-05-19,2000-01,PO,SAS,Away,W,0,0,0,8,6,0,6,,75.0
40000070,2001-05-21,2000-01,PO,SAS,Away,W,0,0,0,6,5,0,5,,83.3
40000071,2001-05-25,2000-01,PO,SAS,Home,W,0,0,0,9,6,0,6,,66.7
40000072,2001-05-27,2000-01,PO,SAS,Home,W,0,0,0,3,3,0,3,,100.0
40000083,2001-06-06,2000-01,PO,PHI,Home,L,0,0,0,1,1,0,1,,100.0
40000084,2001-06-08,2000-01,PO,PHI,Home,W,0,0,0,8,8,0,8,,100.0
40000085,2001-06-10,2000-01,PO,PHI,Away,W,0,0,0,6,6,0,6,,100.0
40000086,2001-06-13,2000-01,PO,PHI,Away,W,0,0,0,12,7,0,7,,58.3
40000087,2001-06-15,2000-01,PO,PHI,Away,W,0,0,0,11,10,0,10,,90.9
20100012,2001-10-30,2001-02,RS,POR,Home,W,10,1,24,8,6,11,29,45.8,75.0
20100023,2001-11-01,2001-02,RS,UTA,Away,W,10,1,22,19,16,11,39,50.0,84.2
20100033,2001-11-02,2001-02,RS,PHX,Home,W,9,0,14,7,6,9,24,64.3,85.7
20100051,2001-11-04,2001-02,RS,UTA,Home,W,13,0,21,15,12,13,38,61.9,80.0
20100083,2001-11-09,2001-02,RS,MEM,Home,W,4,1,15,2,2,5,13,33.3,100.0
20100097,2001-11-11,2001-02,RS,ORL,Home,W,8,0,13,14,12,8,28,61.5,85.7
20100119,2001-11-15,2001-02,RS,HOU,Away,W,13,0,27,5,5,13,31,48.1,100.0
20100127,2001-11-16,2001-02,RS,PHX,Away,L,4,1,15,8,7,5,18,33.3,87.5
20100143,2001-11-18,2001-02,RS,SAC,Home,W,10,0,19,10,9,10,29,52.6,90.0
20100152,2001-11-20,2001-02,RS,LAC,Away,W,4,3,14,10,8,7,25,50.0,80.0
20100161,2001-11-21,2001-02,RS,DEN,Away,W,8,1,15,6,5,9,24,60.0,83.3
20100178,2001-11-23,2001-02,RS,GSW,Home,W,11,0,14,6,6,11,28,78.6,100.0
20100192,2001-11-25,2001-02,RS,DEN,Home,W,10,0,19,7,5,10,25,52.6,71.4
20100204,2001-11-27,2001-02,RS,MIL,Home,W,8,3,23,10,8,11,33,47.8,80.0
20100225,2001-11-30,2001-02,RS,SEA,Away,W,10,0,19,11,10,10,30,52.6,90.9
20100235,2001-12-01,2001-02,RS,MIN,Home,W,5,1,15,6,5,6,18,40.0,83.3
20100259,2001-12-05,2001-02,RS,DAL,Home,W,9,0,23,2,1,9,19,39.1,50.0
20100271,2001-12-07,2001-02,RS,SAC,Away,L,9,0,23,5,5,9,23,39.1,100.0
20100301,2001-12-11,2001-02,RS,SEA,Home,L,7,0,23,3,2,7,16,30.4,66.7
20100320,2001-12-14,2001-02,RS,LAC,Home,W,9,0,18,7,7,9,25,50.0,100.0
20100336,2001-12-16,2001-02,RS,GSW,Home,W,10,0,12,9,8,10,28,83.3,88.9
20100360,2001-12-20,2001-02,RS,HOU,Away,W,8,1,26,8,8,9,27,34.6,100.0
20100367,2001-12-21,2001-02,RS,MEM,Away,L,14,1,23,5,5,15,36,65.2,100.0
20100387,2001-12-25,2001-02,RS,PHI,Home,W,6,0,19,0,0,6,12,31.6,
20100399,2001-12-26,2001-02,RS,GSW,Away,L,14,3,28,2,2,17,39,60.7,100.0
20100413,2001-12-28,2001-02,RS,TOR,Home,L,7,2,24,9,6,9,26,37.5,66.7
20100428,2001-12-30,2001-02,RS,HOU,Home,W,7,0,17,2,2,7,16,41.2,100.0
20100440,2002-01-02,2001-02,RS,DEN,Away,W,11,0,22,7,6,11,28,50.0,85.7
20100456,2002-01-04,2001-02,RS,PHX,Home,W,7,0,15,5,4,7,18,46.7,80.0
20100468,2002-01-06,2001-02,RS,TOR,Away,W,12,0,20,9,7,12,31,60.0,77.8
20100482,2002-01-08,2001-02,RS,DET,Away,W,8,0,17,4,4,8,20,47.1,100.0
20100490,2002-01-09,2001-02,RS,IND,Away,W,10,1,22,14,8,11,31,50.0,57.1
20100506,2002-01-11,2001-02,RS,MIN,Away,L,9,0,27,6,5,9,23,33.3,83.3
20100514,2002-01-12,2001-02,RS,CHI,Away,L,9,0,25,11,8,9,26,36.0,72.7
20100525,2002-01-14,2001-02,RS,MEM,Home,W,18,3,34,12,11,21,56,61.8,91.7
20100542,2002-01-16,2001-02,RS,MIA,Home,L,12,0,30,7,5,12,29,40.0,71.4
20100558,2002-01-19,2001-02,RS,SAS,Away,W,10,1,25,7,5,11,28,44.0,71.4
20100588,2002-01-22,2001-02,RS,DEN,Home,L,6,0,14,3,3,6,15,42.9,100.0
20100595,2002-01-23,2001-02,RS,LAC,Away,L,11,0,25,6,5,11,27,44.0,83.3
20100609,2002-01-25,2001-02,RS,SAS,Home,W,9,0,19,9,9,9,27,47.4,100.0
20100622,2002-01-27,2001-02,RS,PHI,Away,L,8,0,17,5,4,8,20,47.1,80.0
20100628,2002-01-29,2001-02,RS,ATL,Away,W,13,0,20,6,6,13,32,65.0,100.0
20100639,2002-01-30,2001-02,RS,ORL,Away,W,9,0,23,8,5,9,23,39.1,62.5
20100653,2002-02-01,2001-02,RS,MEM,Away,W,5,0,13,4,3,5,13,38.5,75.0
20100668,2002-02-03,2001-02,RS,DAL,Away,W,11,0,25,2,2,11,24,44.0,100.0
20100691,2002-02-06,2001-02,RS,CHI,Home,L,13,1,26,10,9,14,38,53.8,90.0
20100707,2002-02-12,2001-02,RS,WAS,Home,W,9,0,20,9,5,9,23,45.0,55.6
20100720,2002-02-14,2001-02,RS,SEA,Away,W,8,0,21,10,7,8,23,38.1,70.0
20100730,2002-02-15,2001-02,RS,ATL,Home,L,7,0,13,11,7,7,21,53.8,63.6
20100741,2002-02-17,2001-02,RS,POR,Away,L,11,0,26,6,6,11,28,42.3,100.0
20100758,2002-02-19,2001-02,RS,BOS,Home,L,10,1,25,5,4,11,27,44.0,80.0
20100768,2002-02-21,2001-02,RS,CLE,Away,W,13,0,24,11,6,13,32,54.2,54.5
20100778,2002-02-22,2001-02,RS,CHH,Away,W,8,0,19,6,5,8,21,42.1,83.3
20100790,2002-02-24,2001-02,RS,NYK,Away,W,9,1,18,6,6,10,27,55.6,100.0
20100803,2002-02-26,2001-02,RS,MIL,Away,W,13,0,25,1,1,13,27,52.0,100.0
20100816,2002-02-27,2001-02,RS,MIN,Away,L,8,0,25,4,4,8,20,32.0,100.0
20100830,2002-03-01,2001-02,RS,IND,Home,W,8,0,17,12,9,8,25,47.1,75.0
20100865,2002-03-06,2001-02,RS,UTA,Away,L,6,1,19,12,11,7,26,36.8,91.7
20100898,2002-03-10,2001-02,RS,NYK,Home,W,7,0,14,4,4,7,18,50.0,100.0
20100914,2002-03-12,2001-02,RS,CHH,Home,W,8,0,17,10,7,8,23,47.1,70.0
20100926,2002-03-14,2001-02,RS,GSW,Away,W,7,0,14,8,7,7,21,50.0,87.5
20100934,2002-03-15,2001-02,RS,LAC,Home,W,10,2,26,10,7,12,33,46.2,70.0
20100950,2002-03-17,2001-02,RS,DAL,Home,W,4,1,14,3,3,5,14,35.7,100.0
20100962,2002-03-19,2001-02,RS,DAL,Away,L,4,0,18,7,4,4,12,22.2,57.1
20100970,2002-03-20,2001-02,RS,SAS,Away,L,9,0,16,4,2,9,20,56.2,50.0
20100986,2002-03-22,2001-02,RS,DET,Home,W,8,0,17,2,2,8,18,47.1,100.0
20101000,2002-03-24,2001-02,RS,SAC,Away,W,12,0,21,8,5,12,29,57.1,62.5
20101016,2002-03-26,2001-02,RS,CLE,Home,W,6,1,10,3,2,7,17,70.0,66.7
20101022,2002-03-27,2001-02,RS,PHX,Away,L,9,0,20,20,18,9,36,45.0,90.0
20101040,2002-03-29,2001-02,RS,POR,Home,W,12,0,26,11,10,12,34,46.2,90.9
20101055,2002-03-31,2001-02,RS,SAS,Home,W,11,0,24,9,9,11,31,45.8,100.0
20101057,2002-04-02,2001-02,RS,WAS,Away,W,6,0,13,2,2,6,14,46.2,100.0
20101069,2002-04-03,2001-02,RS,NJN,Away,L,14,0,30,5,5,14,33,46.7,100.0
20101084,2002-04-05,2001-02,RS,BOS,Away,L,5,0,25,18,16,5,26,20.0,88.9
20101100,2002-04-07,2001-02,RS,MIA,Away,W,8,0,12,3,3,8,19,66.7,100.0
20101121,2002-04-09,2001-02,RS,UTA,Home,W,8,0,16,7,6,8,22,50.0,85.7
20101136,2002-04-11,2001-02,RS,MIN,Home,W,9,0,20,10,10,9,28,45.0,100.0
20101159,2002-04-14,2001-02,RS,POR,Away,L,6,0,15,14,11,6,23,40.0,78.6
20101164,2002-04-15,2001-02,RS,SEA,Home,W,6,1,16,4,4,7,19,43.8,100.0
20101188,2002-04-17,2001-02,RS,SAC,Home,W,9,0,17,3,3,9,21,52.9,100.0
40100161,2002-04-21,2001-02,PO,POR,Home,W,0,0,0,13,12,0,12,,92.3
40100162,2002-04-25,2001-02,PO,POR,Home,W,0,0,0,9,8,0,8,,88.9
40100163,2002-04-28,2001-02,PO,POR,Away,W,0,0,0,7,4,0,4,,57.1
40100231,2002-05-05,2001-02,PO,SAS,Home,W,0,0,0,10,4,0,4,,40.0
40100232,2002-05-07,2001-02,PO,SAS,Home,L,0,0,0,2,2,0,2,,100.0
40100233,2002-05-10,2001-02,PO,SAS,Away,W,0,0,0,3,1,0,1,,33.3
40100234,2002-05-12,2001-02,PO,SAS,Away,W,0,0,0,9,5,0,5,,55.6
40100235,2002-05-14,2001-02,PO,SAS,Home,W,0,0,0,7,6,0,6,,85.7
40100311,2002-05-18,2001-02,PO,SAC,Away,W,0,0,0,7,6,0,6,,85.7
40100312,2002-05-20,2001-02,PO,SAC,Away,L,0,0,0,5,3,0,3,,60.0
40100313,2002-05-24,2001-02,PO,SAC,Home,L,0,0,0,2,2,0,2,,100.0
40100314,2002-05-26,2001-02,PO,SAC,Home,W,0,0,0,3,1,0,1,,33.3
40100315,2002-05-28,2001-02,PO,SAC,Away,L,0,0,0,11,8,0,8,,72.7
40100316,2002-05-31,2001-02,PO,SAC,Home,W,0,0,0,11,11,0,11,,100.0
40100317,2002-06-02,2001-02,PO,SAC,Away,W,0,0,0,10,8,0,8,,80.0
40100401,2002-06-05,2001-02,PO,NJN,Home,W,0,0,0,11,10,0,10,,90.9
40100402,2002-06-07,2001-02,PO,NJN,Home,W,0,0,0,4,3,0,3,,75.0
40100403,2002-06-09,2001-02,PO,NJN,Away,W,0,0,0,10,7,0,7,,70.0
40100404,2002-06-12,2001-02,PO,NJN,Away,W,0,0,0,11,9,0,9,,81.8
20200003,2002-10-29,2002-03,RS,SAS,Home,L,8,1,29,12,8,9,27,31.0,66.7
20200014,2002-10-30,2002-03,RS,POR,Away,L,6,3,18,4,4,9,25,50.0,100.0
20200029,2002-11-01,2002-03,RS,LAC,Away,W,11,1,18,8,8,12,33,66.7,100.0
20200045,2002-11-03,2002-03,RS,POR,Home,W,9,2,19,11,9,11,33,57.9,81.8
20200053,2002-11-05,2002-03,RS,CLE,Away,L,4,1,13,4,4,5,15,38.5,100.0
20200069,2002-11-07,2002-03,RS,BOS,Away,L,17,0,47,7,7,17,41,36.2,100.0
20200076,2002-11-08,2002-03,RS,WAS,Away,L,8,0,21,11,11,8,27,38.1,100.0
20200106,2002-11-12,2002-03,RS,ATL,Home,L,8,0,22,7,5,8,21,36.4,71.4
20200127,2002-11-15,2002-03,RS,GSW,Home,W,17,1,40,10,8,18,45,45.0,80.0
20200142,2002-11-17,2002-03,RS,HOU,Home,L,17,1,37,11,9,18,46,48.6,81.8
20200151,2002-11-19,2002-03,RS,DAL,Away,L,7,0,21,4,2,7,16,33.3,50.0
20200160,2002-11-20,2002-03,RS,SAS,Away,L,8,0,25,12,8,8,24,32.0,66.7
20200178,2002-11-22,2002-03,RS,CHI,Home,W,6,1,14,11,6,7,21,50.0,54.5
20200194,2002-11-24,2002-03,RS,MIL,Home,W,6,0,15,3,3,6,15,40.0,100.0
20200199,2002-11-26,2002-03,RS,MIA,Away,L,7,1,14,7,4,8,21,57.1,57.1
20200206,2002-11-27,2002-03,RS,ORL,Away,L,14,0,31,13,10,14,38,45.2,76.9
20200223,2002-11-29,2002-03,RS,MEM,Away,W,16,2,35,9,7,18,45,51.4,77.8
20200243,2002-12-01,2002-03,RS,MIN,Home,L,8,1,15,5,3,9,22,60.0,60.0
20200254,2002-12-03,2002-03,RS,MEM,Home,W,10,1,16,1,1,11,24,68.8,100.0
20200262,2002-12-04,2002-03,RS,UTA,Away,L,5,0,14,7,7,5,17,35.7,100.0
20200278,2002-12-06,2002-03,RS,DAL,Home,W,9,1,19,6,6,10,27,52.6,100.0
20200292,2002-12-08,2002-03,RS,UTA,Home,W,9,0,18,9,7,9,25,50.0,77.8
20200305,2002-12-10,2002-03,RS,GSW,Away,L,5,1,12,7,6,6,19,50.0,85.7
20200326,2002-12-13,2002-03,RS,NOH,Home,L,6,0,16,6,4,6,16,37.5,66.7
20200341,2002-12-15,2002-03,RS,ORL,Home,W,6,0,15,9,9,6,21,40.0,100.0
20200352,2002-12-17,2002-03,RS,MIN,Away,L,6,0,14,4,3,6,15,42.9,75.0
20200367,2002-12-19,2002-03,RS,NJN,Away,L,8,0,29,5,5,8,21,27.6,100.0
20200372,2002-12-20,2002-03,RS,PHI,Away,L,14,2,35,10,10,16,44,45.7,100.0
20200392,2002-12-22,2002-03,RS,TOR,Away,W,10,2,25,8,5,12,31,48.0,62.5
20200404,2002-12-25,2002-03,RS,SAC,Home,L,6,1,24,15,12,7,27,29.2,80.0
20200425,2002-12-28,2002-03,RS,DEN,Away,W,13,2,26,7,7,15,39,57.7,100.0
20200431,2002-12-29,2002-03,RS,TOR,Home,W,5,0,15,3,3,5,13,33.3,100.0
20200471,2003-01-04,2002-03,RS,PHX,Away,L,15,0,32,9,7,15,37,46.9,77.8
20200476,2003-01-05,2002-03,RS,PHX,Home,W,12,1,29,6,4,13,31,44.8,66.7
20200490,2003-01-07,2002-03,RS,SEA,Home,W,4,12,28,1,1,16,45,57.1,100.0
20200516,2003-01-10,2002-03,RS,CLE,Home,W,7,0,12,10,7,7,21,58.3,70.0
20200530,2003-01-12,2002-03,RS,MIA,Home,W,12,0,21,13,12,12,36,57.1,92.3
20200546,2003-01-15,2002-03,RS,NOH,Away,W,10,2,28,10,10,12,36,42.9,100.0
20200563,2003-01-17,2002-03,RS,HOU,Away,L,3,2,21,12,10,5,22,23.8,83.3
20200587,2003-01-20,2002-03,RS,LAC,Home,W,7,1,18,9,9,8,26,44.4,100.0
20200602,2003-01-22,2002-03,RS,GSW,Home,L,6,3,17,3,2,9,23,52.9,66.7
20200616,2003-01-24,2002-03,RS,NJN,Home,L,3,1,14,3,2,4,11,28.6,66.7
20200651,2003-01-29,2002-03,RS,PHX,Away,W,15,0,29,11,10,15,40,51.7,90.9
20200667,2003-01-31,2002-03,RS,SAC,Away,W,11,3,29,8,7,14,38,48.3,87.5
20200676,2003-02-01,2002-03,RS,UTA,Home,W,10,2,25,18,16,12,42,48.0,88.9
20200691,2003-02-04,2002-03,RS,IND,Away,W,11,1,31,10,10,12,35,38.7,100.0
20200705,2003-02-06,2002-03,RS,NYK,Away,W,13,4,27,11,8,17,46,63.0,72.7
20200719,2003-02-11,2002-03,RS,DEN,Home,W,11,1,20,21,17,12,42,60.0,81.0
20200727,2003-02-12,2002-03,RS,DEN,Away,W,12,3,28,20,18,15,51,53.6,90.0
20200743,2003-02-14,2002-03,RS,SAS,Home,L,17,2,41,6,4,19,44,46.3,66.7
20200757,2003-02-16,2002-03,RS,NYK,Home,L,11,3,31,10,9,14,40,45.2,90.0
20200769,2003-02-18,2002-03,RS,HOU,Home,W,16,3,38,11,11,19,52,50.0,100.0
20200774,2003-02-19,2002-03,RS,UTA,Away,W,11,4,29,9,6,15,40,51.7,66.7
20200790,2003-02-21,2002-03,RS,POR,Home,W,12,3,32,9,7,15,40,46.9,77.8
20200806,2003-02-23,2002-03,RS,SEA,Home,W,12,1,34,16,14,13,41,38.2,87.5
20200820,2003-02-25,2002-03,RS,LAC,Home,W,10,1,26,10,9,11,32,42.3,90.0
20200833,2003-02-27,2002-03,RS,DET,Home,W,9,1,22,10,9,10,30,45.5,90.0
20200842,2003-02-28,2002-03,RS,SEA,Away,L,6,4,27,14,10,10,34,37.0,71.4
20200880,2003-03-05,2002-03,RS,IND,Home,W,9,0,26,3,2,9,20,34.6,66.7
20200890,2003-03-07,2002-03,RS,MIN,Home,W,10,2,24,4,4,12,30,50.0,100.0
20200901,2003-03-09,2002-03,RS,PHI,Home,W,8,0,20,13,12,8,28,40.0,92.3
20200917,2003-03-11,2002-03,RS,CHI,Away,L,12,1,26,13,9,13,36,50.0,69.2
20200925,2003-03-12,2002-03,RS,DET,Away,L,7,2,23,1,1,9,21,39.1,100.0
20200938,2003-03-14,2002-03,RS,MIN,Away,W,10,1,24,7,7,11,30,45.8,100.0
20200946,2003-03-15,2002-03,RS,MIL,Away,W,6,0,14,9,8,6,20,42.9,88.9
20200960,2003-03-17,2002-03,RS,LAC,Away,W,7,1,16,12,9,8,26,50.0,75.0
20200983,2003-03-20,2002-03,RS,SAC,Away,L,10,1,30,15,11,11,34,36.7,73.3
20200993,2003-03-21,2002-03,RS,BOS,Home,W,5,0,11,3,3,5,13,45.5,100.0
20201003,2003-03-23,2002-03,RS,SAS,Away,L,10,1,30,10,8,11,31,36.7,80.0
20201017,2003-03-25,2002-03,RS,ATL,Away,W,7,4,21,2,2,11,28,52.4,100.0
20201028,2003-03-26,2002-03,RS,HOU,Away,W,10,0,22,12,11,10,31,45.5,91.7
20201046,2003-03-28,2002-03,RS,WAS,Home,W,6,9,29,18,16,15,55,51.7,88.9
20201062,2003-03-30,2002-03,RS,SEA,Away,L,1,4,13,0,0,5,14,38.5,
20201066,2003-03-31,2002-03,RS,MEM,Home,W,7,3,23,6,6,10,29,43.5,100.0
